"ID","Nterm"
"MB1_MOUSE","o"
"MBPY_MARPO",
"MCBE_ECOLI",
"MCP_HUMAN","o"
"MCP1_ECOLI","i"
"MCP2_ECOLI","i"
"MCP2_SALTY","i"
"MCP3_ECOLI","i"
"MCP4_ECOLI","i"
"MCPD_ENTAE","i"
"MCPS_ENTAE","i"
"MDR_LEITA",
"MDR_PLAFF",
"MDR1_CRIGR",
"MDR1_ENTHI",
"MDR1_HUMAN",
"MDR1_MOUSE",
"MDR2_CRIGR",
"MDR2_MOUSE",
"MDR3_CRIGR",
"MDR3_ENTHI",
"MDR3_HUMAN",
"MDR3_MOUSE",
"MDR4_DROME",
"MDR4_ENTHI",
"MDR5_DROME",
"MEC4_CAEEL",
"MELB_ECOLI",
"MEPA_MOUSE","o"
"MERT_PSEAE",
"MERT_SERMA",
"MERT_SHIFL",
"MERT_STAAU",
"MERT_STRLI",
"MGLC_ECOLI",
"MIP_BOVIN","i"
"MIP_CHICK",
"MIP_HUMAN","i"
"MIP_RAT","i"
"MMR_BACSU",
"MMR_STRCO",
"MO38_NEUCR",
"MODB_ECOLI",
"MOTA_BACSU",
"MOTA_ECOLI","i"
"MOTB_BACSU",
"MOTB_ECOLI","i"
"MOXY_PARDE",
"MP23_BOVIN",
"MPCP_BOVIN",
"MPCP_HUMAN",
"MPCP_RAT",
"MPCP_YEAST",
"MPRD_BOVIN","o"
"MPRD_HUMAN","o"
"MPRD_MOUSE","o"
"MPRI_BOVIN","o"
"MPRI_HUMAN","o"
"MPV1_MOUSE",
"MRAY_ECOLI",
"MRP4_STRPY","o"
"MRS3_YEAST",
"MRS4_YEAST",
"MSAP_PLAF3",
"MSAP_PLAFC",
"MSAP_PLAFD",
"MSAP_PLAFF",
"MSAP_PLAFK",
"MSAP_PLAFM",
"MSAP_PLAFN",
"MSAP_PLAFW",
"MSAP_PLAYO",
"MSBB_ECOLI",
"MSCH_BOVIN",
"MSCH_HUMAN",
"MSCH_RAT",
"MSRE_BOVIN","i"
"MSRE_HUMAN","i"
"MSRE_MOUSE",
"MTR_ECOLI",
"MUCB_HUMAN",
"MUCM_ICTPU","o"
"MUCM_MOUSE",
"MUCM_RABIT",
"MX_STRPY","o"
"MYP0_BOVIN","o"
"MYP0_HETFR","o"
"MYP0_HUMAN","o"
"MYP0_MOUSE","o"
"MYP0_RAT","o"
"MYPR_BOVIN",
"MYPR_CANFA",
"MYPR_CHICK",
"MYPR_HUMAN",
"MYPR_XENLA",
"NABA_RAT",
"NACA_CANFA","o"
"NAGC_HUMAN","i"
"NAGC_PIG","o"
"NAGC_RABIT","i"
"NAH1_HUMAN","i"
"NAH1_RABIT","i"
"NAH1_RAT","i"
"NAH3_RABIT","i"
"NAH3_RAT","i"
"NAH4_RAT","i"
"NALS_BOVIN","i"
"NALS_HUMAN","i"
"NALS_MOUSE","i"
"NANU_RABIT","i"
"NAPA_ENTHR",
"NARK_ECOLI",
"NARQ_ECOLI",
"NARX_ECOLI",
"NCA1_CHICK",
"NCA1_XENLA","o"
"NCA2_MOUSE",
"NCA2_RAT","o"
"NDVB_RHIME",
"NEP_HUMAN","i"
"NEP_PIG",
"NEP_RABIT","i"
"NEP_RAT","i"
"NEU_RAT","o"
"NGFR_CHICK","o"
"NGFR_HUMAN","o"
"NGFR_RAT","o"
"NHAA_ECOLI",
"NHAB_ECOLI",
"NHAC_BACFI","i"
"NIFC_CLOPA",
"NIRT_PSEST",
"NK11_MOUSE",
"NK12_MOUSE","i"
"NK13_MOUSE","i"
"NK14_MOUSE","i"
"NK1R_CAVPO","o"
"NK1R_HUMAN","o"
"NK1R_MOUSE","o"
"NK1R_RAT","o"
"NK2R_BOVIN","o"
"NK2R_HUMAN","o"
"NK2R_MOUSE","o"
"NK2R_RAT","o"
"NK3R_HUMAN","o"
"NK3R_RAT","o"
"NKGA_HUMAN","i"
"NKGC_HUMAN","i"
"NKGD_HUMAN","i"
"NMBR_HUMAN","o"
"NMBR_RAT","o"
"NNTM_BOVIN",
"NO26_SOYBN",
"NO5_PEA",
"NODE_RHILT",
"NODE_RHILV",
"NODE_RHIME",
"NODE_RHIMS",
"NODJ_BRAJA",
"NODJ_RHILT",
"NODJ_RHILV",
"NODL_DROME","o"
"NODV_BRAJA",
"NORA_STAAU",
"NOSY_PSEST",
"NOTC_DROME",
"NOTC_XENLA",
"NPL1_YEAST",
"NRAM_IABAN",
"NRAM_IABDA",
"NRAM_IACAO",
"NRAM_IACHI",
"NRAM_IACKQ",
"NRAM_IACKR",
"NRAM_IADA1",
"NRAM_IADGE",
"NRAM_IAFPW",
"NRAM_IAHCO",
"NRAM_IAHK1",
"NRAM_IAME1",
"NRAM_IAME2",
"NRAM_IANT6",
"NRAM_IAPAR",
"NRAM_IAPUE",
"NRAM_IARI5",
"NRAM_IASH2",
"NRAM_IATKP",
"NRAM_IATKR",
"NRAM_IATOK",
"NRAM_IATRA",
"NRAM_IAUDO",
"NRAM_IAUSS",
"NRAM_IAVI7",
"NRAM_IAWHM",
"NRAM_IAWIL",
"NRAM_INBBE",
"NRAM_INBHK",
"NRAM_INBLE",
"NRAM_INBLN",
"NRAM_INBMD",
"NRAM_INBMF",
"NRAM_INBOR",
"NRAM_INBSI",
"NRAM_INBUS",
"NRAM_INBVI",
"NRG_DROME","o"
"NRT_DROME","i"
"NSP1_YEAST",
"NSR_LACLA",
"NTR_RAT","o"
"NTT5_RAT","i"
"NTTA_HUMAN","i"
"NTTA_RAT","i"
"NTTB_CANFA","i"
"NTTC_RAT","i"
"NTTD_BOVIN","i"
"NTTD_HUMAN","i"
"NTTD_RAT","i"
"NTTG_MOUSE","i"
"NTTG_RAT","i"
"NTTN_HUMAN","i"
"NTTP_RAT","i"
"NU1C_MAIZE",
"NU1C_MARPO",
"NU1C_ORYSA",
"NU1C_PLEBO",
"NU1C_SYNY3",
"NU1C_TOBAC",
"NU1M_ARTSX",
"NU1M_ASCSU",
"NU1M_ASTFO",
"NU1M_ASTPE",
"NU1M_BALPH",
"NU1M_BOVIN",
"NU1M_CAEEL",
"NU1M_CHICK",
"NU1M_CHLRE",
"NU1M_CITLA",
"NU1M_COTJA",
"NU1M_CYPCA",
"NU1M_DROME",
"NU1M_DROYA",
"NU1M_HUMAN",
"NU1M_LEITA",
"NU1M_LOCMI",
"NU1M_MARPO",
"NU1M_MOUSE",
"NU1M_NEUCR",
"NU1M_PARLI",
"NU1M_PARTE",
"NU1M_PETHY",
"NU1M_PHOVI",
"NU1M_PISOC",
"NU1M_PODAN",
"NU1M_RANCA",
"NU1M_RAT",
"NU1M_STRPU",
"NU1M_WHEAT",
"NU1M_XENLA",
"NUFC_MAIZE",
"NUFC_MARPO",
"NUFC_ORYSA",
"NUFC_SYNY3",
"NUFC_TOBAC",
"NY1R_HUMAN","o"
"NY1R_RAT","o"
"NY3R_BOVIN","o"
"NYR_DROME","o"
"OAR_DROME","o"
"OEC6_SPIOL",
"OGRE_DROME","o"
"OLF0_RAT","o"
"OLF1_RAT","o"
"OLF2_RAT","o"
"OLF3_MOUSE","o"
"OLF3_RAT","o"
"OLF4_RAT","o"
"OLF5_RAT","o"
"OLF6_RAT","o"
"OLF7_RAT","o"
"OLF8_RAT","o"
"OLF9_RAT","o"
"OM32_COMAC",
"OM45_YEAST",
"OM72_NEUCR",
"OMP1_HAEIN",
"OMPX_ENTCL","i"
"OPCM_BOVIN",
"OPPB_BACSU",
"OPPB_SALTY","i"
"OPPC_BACSU",
"OPPC_SALTY","i"
"OPR1_HUMAN","o"
"OPS1_CALVI","o"
"OPS1_DROME","o"
"OPS1_DROPS","o"
"OPS2_DROME","o"
"OPS2_DROPS","o"
"OPS3_DROME","o"
"OPS3_DROPS","o"
"OPS3_DROVI",
"OPS4_DROME","o"
"OPS4_DROPS","o"
"OPS4_DROVI","o"
"OPSB_CHICK","o"
"OPSB_HUMAN","o"
"OPSD_BOVIN","o"
"OPSD_CHICK","o"
"OPSD_CRIGR","o"
"OPSD_HUMAN","o"
"OPSD_LAMJA","o"
"OPSD_LOLFO","o"
"OPSD_MOUSE","o"
"OPSD_OCTDO","o"
"OPSD_SHEEP","o"
"OPSD_XENLA","o"
"OPSG_ASTFA","o"
"OPSG_CHICK","o"
"OPSG_HUMAN","o"
"OPSH_ASTFA","o"
"OPSR_ASTFA","o"
"OPSR_CHICK","o"
"OPSR_HUMAN","o"
"OPSV_CHICK","o"
"OS25_PLAFO",
"OS25_PLAGA",
"OS25_PLARE",
"OTE_DROME",
"OUTH_ERWCH",
"OUTK_ERWCH","i"
"OX2G_RAT","o"
"OX40_RAT","o"
"OXYR_HUMAN","o"
"P1P_LACLC","o"
"P2P_LACLA","o"
"P3P_LACLC","o"
"P69_MYCHR",
"P8A7_DICDI",
"PAC_STRMU","o"
"PAF1_HUMAN",
"PAF1_RAT",
"PAFR_CAVPO","o"
"PAFR_HUMAN","o"
"PAGC_SALTY",
"PANF_ECOLI",
"PAS3_YEAST",
"PATC_DROME",
"PBPX_STRPN",
"PC1_HUMAN","i"
"PC1_MOUSE","i"
"PC4_RAT",
"PCX_DROME",
"PEC1_HUMAN","o"
"PER3_MOUSE",
"PERF_HUMAN",
"PERF_MOUSE",
"PERT_HUMAN",
"PERT_PIG",
"PERT_RAT",
"PETD_CHLEU",
"PETD_CHLPR",
"PETD_CHLRE",
"PETD_HORVU",
"PETD_MAIZE",
"PETD_MARPO",
"PETD_NOSSP",
"PETD_OOCSP",
"PETD_ORYSA",
"PETD_PEA",
"PETD_PROHO",
"PETD_SPIOL",
"PETD_SYNP2",
"PETD_SYNY3",
"PETD_TOBAC",
"PETD_WHEAT",
"PGDR_HUMAN","o"
"PGDR_MOUSE","o"
"PGDS_HUMAN","o"
"PGDS_MOUSE","o"
"PGDS_RAT","o"
"PGDS_XENLA","o"
"PGG2_RAT","o"
"PGHS_CHICK",
"PGHS_HUMAN",
"PGHS_MOUSE",
"PGHS_SHEEP",
"PGPB_ECOLI",
"PGTA_SALTY",
"PGTP_SALTY",
"PH84_YEAST","i"
"PHEP_ECOLI","i"
"PHNE_ECOLI",
"PHNM_ECOLI",
"PHO4_NEUCR",
"PHOQ_ECOLI",
"PHOQ_SALTY",
"PHOR_BACSU",
"PHOR_ECOLI",
"PHOR_PSEAE",
"PIC2_AGRTU",
"PIGR_HUMAN","o"
"PIGR_RABIT","o"
"PIGR_RAT","o"
"PILC_PSEAE",
"PK66_PLAKN","o"
"PKBS_BOVIN",
"PKBS_HUMAN",
"PKBS_RAT",
"PLR_RAT","o"
"PLR1_MOUSE","o"
"PLR2_HUMAN","o"
"PLR2_MOUSE","o"
"PLR2_RABIT","o"
"PM1_HUMAN",
"PM22_HUMAN",
"PM22_MOUSE",
"PM22_RAT",
"PMP4_CANBO",
"PMP7_HUMAN",
"PMP7_RAT",
"PND1_ECOLI",
"PND2_ECOLI",
"PNTA_ECOLI",
"PNTB_ECOLI",
"PNUC_SALTY",
"POL1_GCMV",
"POL1_GFLV",
"POL1_TBRVS",
"POLG_DEN18",
"POLG_DEN19",
"POLG_DEN1A",
"POLG_DEN1C",
"POLG_DEN1T",
"POLG_DEN1W",
"POLG_DEN21",
"POLG_DEN22",
"POLG_DEN23",
"POLG_DEN26",
"POLG_DEN27",
"POLG_DEN2D",
"POLG_DEN2H",
"POLG_DEN2J",
"POLG_DEN2N",
"POLG_DEN2P",
"POLG_DEN2T",
"POLG_DEN2U",
"POLG_DEN3",
"POLG_DEN4",
"POLG_HCV1",
"POLG_HCVA",
"POLG_HCVB",
"POLG_HCVBK",
"POLG_HCVE0",
"POLG_HCVE1",
"POLG_HCVH",
"POLG_HCVH7",
"POLG_HCVH8",
"POLG_HCVJ2",
"POLG_HCVJ5",
"POLG_HCVJ6",
"POLG_HCVJ7",
"POLG_HCVJ8",
"POLG_HCVJA",
"POLG_HCVJT",
"POLG_HCVTH",
"POLG_HCVTW",
"POLG_JAEV1",
"POLG_JAEV5",
"POLG_JAEVJ",
"POLG_JAEVN",
"POLG_KUNJM",
"POLG_LANVT",
"POLG_LANVY",
"POLG_LIV",
"POLG_MVEV",
"POLG_STEVM",
"POLG_TBEVS",
"POLG_TBEVW",
"POLG_WNV",
"POLG_YEFV1",
"POLG_YEFV2",
"POLG_YEFV8",
"POLS_EEEV",
"POLS_EEEV3",
"POLS_EEVV8",
"POLS_EEVVT",
"POLS_ONNVG",
"POLS_RRV2",
"POLS_RRVN",
"POLS_RRVT",
"POLS_RUBV",
"POLS_RUBVH",
"POLS_RUBVM",
"POLS_RUBVR",
"POLS_RUBVT",
"POLS_SFV",
"POLS_SINDO",
"POLS_SINDV",
"POLS_SINDW",
"POLS_WEEV",
"PORA_HUMAN","o"
"PORB_HUMAN","o"
"POTB_ECOLI","i"
"POTC_ECOLI","i"
"POTE_ECOLI",
"PP41_HSV6G",
"PPA1_YEAST",
"PPB_YEAST","i"
"PPB1_HUMAN",
"PPB2_HUMAN",
"PPB3_HUMAN",
"PPBE_MOUSE",
"PPBI_BOVIN",
"PPBI_HUMAN",
"PPBI_MOUSE",
"PPBI_RAT",
"PPBN_HUMAN",
"PPBT_BOVIN",
"PPBT_HUMAN",
"PPBT_MOUSE",
"PPBT_RAT",
"PRO1_LEIEN",
"PROW_ECOLI",
"PROW_SALTY",
"PRTD_ERWCH",
"PSAA_CHLRE",
"PSAA_EUGGR",
"PSAA_MAIZE",
"PSAA_MARPO",
"PSAA_ORYSA",
"PSAA_PEA",
"PSAA_SPIOL",
"PSAA_SYNEN",
"PSAA_SYNP2",
"PSAA_SYNVU",
"PSAA_SYNY3",
"PSAA_TOBAC",
"PSAB_CHLRE",
"PSAB_EUGGR",
"PSAB_MAIZE",
"PSAB_MARPO",
"PSAB_ORYSA",
"PSAB_PEA",
"PSAB_SPIOL",
"PSAB_SYNEN",
"PSAB_SYNP2",
"PSAB_SYNY3",
"PSAB_TOBAC",
"PSAH_HORVU",
"PSAH_ORYSA",
"PSAH_SPIOL",
"PSAI_AEGCR",
"PSAI_ANAVA",
"PSAI_ANGLY",
"PSAI_HORVU",
"PSAI_MARPO",
"PSAI_ORYSA",
"PSAI_PEA",
"PSAI_SPIOL",
"PSAI_SYNEN",
"PSAI_TOBAC",
"PSAJ_ANAVA",
"PSAJ_EUGGR",
"PSAJ_MAIZE",
"PSAJ_MARPO",
"PSAJ_ORYSA",
"PSAJ_PEA",
"PSAJ_SPIOL",
"PSAJ_SYNEN",
"PSAJ_SYNVU",
"PSAJ_TOBAC",
"PSAK_ANAVA",
"PSAK_CHLRE",
"PSAK_PEA",
"PSAK_SPIOL",
"PSAK_SYNEN",
"PSAK_SYNVU",
"PSAL_HORVU",
"PSB1_SYNP7",
"PSB1_SYNY3",
"PSB2_SYNP7",
"PSB2_SYNY3",
"PSBA_AMAHY",
"PSBA_ANAAZ",
"PSBA_ANTSP",
"PSBA_BRANA",
"PSBA_CHLMO",
"PSBA_CHLRE",
"PSBA_CYACA",
"PSBA_CYAPA",
"PSBA_ECTSI",
"PSBA_EUGGR",
"PSBA_FREDI",
"PSBA_HORVU",
"PSBA_MARPO",
"PSBA_MEDSA",
"PSBA_ORYSA",
"PSBA_PEA",
"PSBA_PETHY",
"PSBA_PINCO",
"PSBA_PROHO",
"PSBA_SECCE",
"PSBA_SINAL",
"PSBA_SOYBN",
"PSBA_SPIOG",
"PSBA_SPIOL",
"PSBA_SYNY4",
"PSBA_TOBAC",
"PSBA_VICFA",
"PSBA_WHEAT",
"PSBB_ANASP",
"PSBB_SYNY3",
"PSBC_CHLRE",
"PSBC_CYACA",
"PSBC_EUGGR",
"PSBC_HORVU",
"PSBC_MARPO",
"PSBC_ORYSA",
"PSBC_PEA",
"PSBC_SECCE",
"PSBC_SPIOL",
"PSBC_SYNP7",
"PSBC_SYNY3",
"PSBC_TOBAC",
"PSBD_CHLRE",
"PSBD_CYACA",
"PSBD_HORVU",
"PSBD_MARPO",
"PSBD_ORYSA",
"PSBD_PEA",
"PSBD_SECCE",
"PSBD_SPIOL",
"PSBD_SYNP2",
"PSBD_SYNP7",
"PSBD_SYNY3",
"PSBD_TOBAC",
"PSBE_CYAPA",
"PSBE_EUGGR",
"PSBE_MARPO",
"PSBE_OENBE",
"PSBE_PEA",
"PSBE_SPIOL",
"PSBE_SYNVU",
"PSBE_SYNY3",
"PSBE_TOBAC",
"PSBE_WHEAT",
"PSBF_CYAPA",
"PSBF_EUGGR",
"PSBF_MARPO",
"PSBF_ORYSA",
"PSBF_PEA",
"PSBF_SPIOL",
"PSBF_SYNVU",
"PSBF_SYNY3",
"PSBF_TOBAC",
"PSBH_CHLRE",
"PSBH_HORVU",
"PSBH_MAIZE",
"PSBH_MARPO",
"PSBH_OENHO",
"PSBH_ORYSA",
"PSBH_SPIOL",
"PSBH_SYNY3",
"PSBH_TOBAC",
"PSBH_WHEAT",
"PSBI_CYAPA",
"PSBI_EUGGR",
"PSBI_HORVU",
"PSBI_MARPO",
"PSBI_ORYSA",
"PSBI_PSEMZ",
"PSBI_SYNP6",
"PSBI_SYNVU",
"PSBI_TOBAC",
"PSBM_MARPO",
"PSBM_ORYSA",
"PSBM_SYNVU",
"PSBN_MARPO",
"PSBN_ORYSA",
"PSBN_SYNVU",
"PSBN_SYNY3",
"PSBN_TOBAC",
"PSPB_ECOLI",
"PSTA_ECOLI","i"
"PSTC_ECOLI","i"
"PT2A_ECOLI",
"PT2B_ECOLI",
"PT2B_ERWCH",
"PT2C_ECOLI",
"PT2D_ECOLI",
"PT2F_ECOLI",
"PT2F_RHOCA",
"PT2F_XANCP",
"PT2G_BACSU",
"PT2G_ECOLI",
"PT2L_LACCA",
"PT2L_LACLA",
"PT2L_STAAU",
"PT2M_ECOLI","i"
"PT2M_STACA",
"PT2N_ECOLI",
"PT2P_ECOLI",
"PT2S_BACSU",
"PT2S_KLEPN",
"PT2S_SALTY",
"PT2S_STRMU",
"PT2S_VIBAL",
"PT2U_ECOLI",
"PT2X_ECOLI",
"PTPU_HUMAN","o"
"PTPU_MOUSE","o"
"PTRR_DIDMA","o"
"PTRR_RAT","o"
"PULC_KLEPN",
"PULH_KLEPN",
"PULK_KLEPN","i"
"PULL_KLEPN",
"PULM_KLEPN",
"PULO_KLEPN",
"PUT4_YEAST",
"PUTP_ECOLI",
"PUTP_KLEPN",
"PUTP_SALTY",
"PUTX_EMENI","i"
"PVDR_PLAKN",
"PVDR_PLAVI",
"QACA_STAAU","i"
"QAY_NEUCR",
"QUTD_EMENI",
"R137_YEAST",
"R2_HUMAN","i"
"RAFB_ECOLI","i"
"RAG1_KLULA",
"RCEH_RHOCA",
"RCEH_RHOSH",
"RCEH_RHOVI",
"RCEL_CHLAU",
"RCEL_ERYSP",
"RCEL_RHOCA",
"RCEL_RHORU",
"RCEL_RHOSH",
"RCEL_RHOVI",
"RCEM_CHLAU",
"RCEM_ERYSP",
"RCEM_RHOCA",
"RCEM_RHORU",
"RCEM_RHOSH",
"RCEM_RHOVI",
"RCS1_YEAST",
"RCSC_ECOLI","i"
"RDC1_CANFA","o"
"RDC1_HUMAN","o"
"RDS_BOVIN","i"
"RDS_HUMAN","i"
"RDS_MOUSE","i"
"RDS_RAT","i"
"REIS_TODPA","o"
"RELF_ECOLI",
"RFAL_ECOLI",
"RFAL_SALTY",
"RFBB_SALTY",
"RFBK_SALTY",
"RFBP_SALTY","o"
"RFC_SALTY",
"RFE_ECOLI",
"RH_HUMAN","i"
"RHAT_ECOLI",
"RHAT_SALTY",
"RHOM_DROME",
"RHSA_ECOLI",
"RHSB_ECOLI",
"RHSC_ECOLI",
"RHSD_ECOLI",
"RIB1_HUMAN","o"
"RIB1_RAT","o"
"RIB2_HUMAN","o"
"RIB2_RAT","o"
"RIBB_ECOLI",
"RNBP_PIG",
"RNG6_HUMAN","o"
"RNG6_MOUSE","o"
"RNG7_HUMAN","o"
"RTA_RAT","o"
"RYNR_HUMAN","i"
"RYNR_PIG",
"RYNR_RABIT","i"
"SC12_YEAST",
"SC20_YEAST",
"SC62_YEAST",
"SCF_HUMAN","o"
"SCF_MOUSE","o"
"SCO1_YEAST",
"SCPA_STRPY","o"
"SCRC_RAT","o"
"SDGF_RAT",
"SECD_ECOLI",
"SECE_ECOLI","i"
"SECF_ECOLI",
"SECY_BACST",
"SECY_BACSU",
"SECY_CHLTR",
"SECY_CRYPH",
"SECY_CYAPA",
"SECY_ECOLI",
"SECY_HALMA",
"SECY_LACLA",
"SECY_METVA",
"SECY_MYCCA",
"SECY_PAVLU",
"SERA_ENTHI",
"SERR_DROME","o"
"SETA_HUMAN",
"SFUB_SERMA",
"SL17_ENTHI","o"
"SLTA_BP933",
"SLY2_YEAST",
"SLY4_YEAST",
"SLYB_YEAST",
"SM25_SCHMA",
"SMSR_RAT",
"SNF3_YEAST",
"SOHB_ECOLI",
"SP15_TORCA","i"
"SP2G_BACSU",
"SP4F_BACSU",
"SP4G_BACSU",
"SPAP_STRMU","o"
"SPC2_CANFA","i"
"SPC2_CHICK","i"
"SPC3_CANFA","i"
"SPC3_STRPU",
"SPC4_CANFA","i"
"SPDA_STRLI",
"SPDB_STRLI",
"SPER_STRPU","o"
"SPIR_SPICI","o"
"SPIR_SPIME","o"
"SRNB_ECOLI",
"SRPR_CANFA",
"SRPR_HUMAN",
"SSP5_STRSA",
"SSRA_CANFA",
"SSRB_CANFA",
"ST56_RICTS",
"STE2_SACKL",
"STE2_YEAST",
"STE3_YEAST",
"STE6_YEAST","i"
"STP1_ARATH",
"STS_HUMAN",
"SUIS_HUMAN","i"
"SUIS_RABIT","i"
"SUIS_RAT",
"SY61_DISOM","o"
"SY62_DISOM","o"
"SY63_DISOM","o"
"SY65_DROME","o"
"SY65_HUMAN","o"
"SY65_RAT","o"
"SY66_RAT","o"
"SYB_DROME","i"
"SYB_TORCA","i"
"SYB1_HUMAN","i"
"SYB2_HUMAN","i"
"SYN3_CHICK",
"SYND_HUMAN","o"
"SYND_MOUSE","o"
"SYND_RAT","o"
"SYNP_RAT","i"
"SYPH_BOVIN","i"
"SYPH_HUMAN","i"
"SYPH_RAT","i"
"TA2R_HUMAN","o"
"TAL6_HUMAN",
"TAPA_HUMAN","i"
"TCA_HUMAN","o"
"TCA_MOUSE","o"
"TCB_FLV",
"TCB1_MOUSE","o"
"TCB1_RABIT","o"
"TCB2_MOUSE","o"
"TCC_HUMAN","o"
"TCC1_MOUSE","o"
"TCC2_MOUSE","o"
"TCC3_MOUSE","o"
"TCC4_MOUSE","o"
"TCPC_VIBCH",
"TCR_BACST",
"TCR_STAAU",
"TCR_STRAG",
"TCR_STRPN",
"TCR1_BACSU",
"TCR1_ECOLI",
"TCR2_BACSU",
"TCR2_ECOLI",
"TCR3_ECOLI",
"TEA_MOUSE","o"
"TEE6_STRPY","o"
"TEHA_KLEAE",
"TEHB_KLEAE",
"TENC_ACTTE",
"TERC_ALCSP",
"TETX_CLOTE",
"TF_HUMAN","o"
"TF_MOUSE","o"
"TF_RABIT","o"
"TGFA_HUMAN",
"TGFA_RAT",
"TGN3_RAT","o"
"TGR3_RAT",
"THAS_HUMAN",
"THRR_CRILO","o"
"THRR_HUMAN","o"
"THRR_MOUSE","o"
"THRR_RAT","o"
"TI1_MUSVI",
"TIP1_TOBAC",
"TIP2_TOBAC",
"TIPA_ARATH","i"
"TIPA_PHAVU","i"
"TIPG_ARATH","i"
"TIPR_ARATH",
"TIPW_ARATH",
"TIPW_PEA",
"TNAB_ECOLI",
"TNAB_PROVU",
"TNFA_CAPHI",
"TNFA_FELCA",
"TNFA_HORSE",
"TNFA_HUMAN",
"TNFA_MOUSE",
"TNFA_PIG",
"TNFA_RABIT",
"TNFA_RAT",
"TNFA_SHEEP",
"TNR1_HUMAN","o"
"TNR1_MOUSE","o"
"TNR1_RAT","o"
"TNR2_HUMAN","o"
"TNR2_MOUSE","o"
"TOLA_ECOLI","i"
"TOLL_DROME","o"
"TOXA_PASMU",
"TOXR_VIBCH","i"
"TOXS_VIBCH","i"
"TR14_HCMVA",
"TRAP_PLAFA",
"TRBF_ECOLI",
"TRBM_BOVIN","o"
"TRBM_HUMAN","o"
"TRBM_MOUSE","o"
"TRD1_ECOLI",
"TRD2_ECOLI",
"TRFM_HUMAN",
"TRFR_MOUSE","o"
"TRFR_RAT","o"
"TRK1_SACUV",
"TRK1_YEAST",
"TRK2_YEAST",
"TRKA_ECOLI",
"TRKA_HUMAN","o"
"TRKB_MOUSE","o"
"TRKC_PIG","o"
"TRKD_ECOLI",
"TRKG_ECOLI",
"TRKH_ECOLI",
"TRP_DROME",
"TRSR_HUMAN","i"
"TRX1_ECOLI",
"TRX2_ECOLI",
"TSA4_GIALA","o"
"TSHR_CANFA","o"
"TSHR_HUMAN","o"
"TSHR_RAT","o"
"TSTP_HSVSA",
"TYR2_MOUSE",
"TYRO_HUMAN",
"TYRO_MOUSE",
"TYRP_ECOLI",
"TYRR_HUMAN",
"TYRR_MOUSE",
"UCP_BOVIN",
"UCP_HUMAN",
"UCP_MESAU",
"UCP_MOUSE",
"UCP_RABIT",
"UCP_RAT",
"UCR9_BOVIN",
"UCR9_YEAST","o"
"UCRI_BOVIN",
"UCRI_NEUCR",
"UCRI_NOSSP",
"UCRI_PARDE",
"UCRI_PEA",
"UCRI_RAT",
"UCRI_RHOCA",
"UCRI_RHORU",
"UCRI_RHOSH",
"UCRI_SPIOL",
"UCRI_SYNP2",
"UCRI_SYNY3",
"UCRI_TOBAC",
"UCRI_YEAST",
"UDP0_HUMAN",
"UDP1_HUMAN",
"UDP1_MOUSE",
"UDP1_RAT",
"UDP2_HUMAN",
"UDP2_RAT",
"UDP3_HUMAN",
"UDP3_RAT",
"UDP4_HUMAN",
"UDP4_RAT",
"UDP5_RAT",
"UDP6_RAT",
"UDP9_RAT",
"UDPE_HUMAN",
"UFO_HUMAN","o"
"UFO_MOUSE","o"
"UGPA_ECOLI",
"UGPE_ECOLI",
"UHPB_ECOLI",
"UHPB_SALTY",
"UHPC_ECOLI",
"UHPC_SALTY",
"UHPT_ECOLI",
"UHPT_SALTY",
"UL20_HCMVA",
"UL20_HSV11",
"UL20_HSVEB",
"UL20_PRVN3",
"UL20_VZVD",
"UL32_EBV",
"UL32_HSV11",
"UL32_HSVEB",
"UL32_HSVSA",
"UL32_VZVD",
"UL33_HCMVA","o"
"UL73_HCMVA",
"URED_HELPY",
"UREF_KLEAE",
"UREF_PROMI",
"US07_HCMVA",
"US08_HCMVA",
"US09_HCMVA",
"US10_HCMVA",
"US11_HCMVA",
"US12_HCMVA",
"US13_HCMVA",
"US14_HCMVA",
"US15_HCMVA",
"US17_HCMVA",
"US18_HCMVA",
"US19_HCMVA",
"US20_HCMVA",
"US27_HCMVA","o"
"US28_HCMVA","o"
"V07K_CLV",
"V07K_CYMV",
"V07K_FXMV",
"V07K_LSV",
"V07K_NMV",
"V07K_PMV",
"V07K_PVMR",
"V07K_PVSP",
"V07K_PVX",
"V07K_PVXX3",
"V07K_PVXXC",
"V07K_WCMVM",
"V07K_WCMVO",
"V1AR_RAT","o"
"V2R_HUMAN","o"
"V2R_RAT","o"
"VA34_VACCC","i"
"VA34_VACCV","i"
"VAT1_TORCA",
"VATL_AVESA",
"VATL_BOVIN",
"VATL_DROME",
"VATL_HUMAN",
"VATL_MOUSE",
"VATL_YEAST",
"VB05_VACC0",
"VB05_VACCC",
"VB05_VACCL",
"VB05_VACCV",
"VCA1_HUMAN","o"
"VCA1_MOUSE","o"
"VCA1_RAT","o"
"VENV_DHVI1",
"VENV_MCV1",
"VENV_MCV2",
"VENV_THOGV",
"VENV_VACCC",
"VENV_VACCI",
"VENV_VACCP",
"VENV_VACCV",
"VF05_VACCC",
"VF05_VACCP",
"VF05_VACCV",
"VG06_HSVI1",
"VG07_HSVI1",
"VG08_HSVI1",
"VG10_HSVI1",
